julian,date
2457953.5,1b43bC.2b3
2457954.0,1b43bC.2b3
2457954.5,1b43bC.2b2
2457955.0,1b43bC.2b2
2457955.5,1b43bC.2b1
2457956.0,1b43bC.2b1
2457956.5,1b43bC.2b0
2457957.0,1b43bC.20
2457957.5,1b43bC.21
2457958.0,1b43bC.21
2457958.5,1b43bC.22
2457959.0,1b43bC.22
2457959.5,1b43bC.23
2457960.0,1b43bC.23
2457960.5,1b43bC.24
2457961.0,1b43bC.24
2457961.5,1b43bC.25
2457962.0,1b43bC.25
2457962.5,1b43bC.26
2457963.0,1b43bC.26
2457963.5,1b43bC.27
2457964.0,1b43bC.27
2457964.5,1b43bC.28
2457965.0,1b43bC.3b8
2457965.5,1b43bC.3b7
2457966.0,1b43bC.3b7
2457966.5,1b43bC.3b6
2457967.0,1b43bC.3b6
2457967.5,1b43bC.3b5
2457968.0,1b43bC.3b5
2457968.5,1b43bC.3b4
2457969.0,1b43bC.3b4
2457969.5,1b43bC.3b3
2457970.0,1b43bC.3b3
2457970.5,1b43bC.3b2
2457971.0,1b43bC.3b2
2457971.5,1b43bC.3b1
2457972.0,1b43bC.3b1
2457972.5,1b43bC.3b0
2457973.0,1b43bC.30
2457973.5,1b43bC.31
2457974.0,1b43bC.31
2457974.5,1b43bC.32
2457975.0,1b43bC.32
2457975.5,1b43bC.33
2457976.0,1b43bC.33
2457976.5,1b43bC.34
2457977.0,1b43bC.34
2457977.5,1b43bC.35
2457978.0,1b43bC.35
2457978.5,1b43bC.36
2457979.0,1b43bC.36
2457979.5,1b43bC.37
2457980.0,1b43bC.37
2457980.5,1b43bC.4b7
2457981.0,1b43bC.4b7
2457981.5,1b43bC.4b6
2457982.0,1b43bC.4b6
2457982.5,1b43bC.4b5
2457983.0,1b43bC.4b5
2457983.5,1b43bC.4b4
2457984.0,1b43bC.4b4
2457984.5,1b43bC.4b3
2457985.0,1b43bC.4b3
2457985.5,1b43bC.4b2
2457986.0,1b43bC.4b2
2457986.5,1b43bC.4b1
2457987.0,1b43bC.4b1
2457987.5,1b43bC.4b0
2457988.0,1b43bC.40
2457988.5,1b43bC.41
2457989.0,1b43bC.41
2457989.5,1b43bC.42
2457990.0,1b43bC.42
2457990.5,1b43bC.43
2457991.0,1b43bC.43
2457991.5,1b43bC.44
2457992.0,1b43bC.44
2457992.5,1b43bC.45
2457993.0,1b43bC.45
2457993.5,1b43bC.46
2457994.0,1b43bC.46
2457994.5,1b43bC.47
2457995.0,1b43bC.47
2457995.5,1b43bC.48
2457996.0,1b43bC.5b8
2457996.5,1b43bC.5b7
2457997.0,1b43bC.5b7
2457997.5,1b43bC.5b6
2457998.0,1b43bC.5b6
2457998.5,1b43bC.5b5
2457999.0,1b43bC.5b5
2457999.5,1b43bC.5b4
2458000.0,1b43bC.5b4
2458000.5,1b43bC.5b3
2458001.0,1b43bC.5b3
2458001.5,1b43bC.5b2
2458002.0,1b43bC.5b2
2458002.5,1b43bC.5b1
2458003.0,1b43bC.5b1
2458003.5,1b43bC.5b0
2458004.0,1b43bC.50
2458004.5,1b43bC.51
2458005.0,1b43bC.51
2458005.5,1b43bC.52
2458006.0,1b43bC.52
2458006.5,1b43bC.53
2458007.0,1b43bC.53
2458007.5,1b43bC.54
2458008.0,1b43bC.54
2458008.5,1b43bC.55
2458009.0,1b43bC.55
2458009.5,1b43bC.56
2458010.0,1b43bC.56
2458010.5,1b43bC.57
2458011.0,1b43bC.57
2458011.5,1b43bC.6b7
2458012.0,1b43bC.6b7
2458012.5,1b43bC.6b6
2458013.0,1b43bC.6b6
2458013.5,1b43bC.6b5
2458014.0,1b43bC.6b5
2458014.5,1b43bC.6b4
2458015.0,1b43bC.6b4
2458015.5,1b43bC.6b3
2458016.0,1b43bC.6b3
2458016.5,1b43bC.6b2
2458017.0,1b43bC.6b2
2458017.5,1b43bC.6b1
2458018.0,1b43bC.6b1
2458018.5,1b43bC.6b0
2458019.0,1b43bC.60
2458019.5,1b43bC.61
2458020.0,1b43bC.61
2458020.5,1b43bC.62
2458021.0,1b43bC.62
2458021.5,1b43bC.63
2458022.0,1b43bC.63
2458022.5,1b43bC.64
2458023.0,1b43bC.64
2458023.5,1b43bC.65
2458024.0,1b43bC.65
2458024.5,1b43bC.66
2458025.0,1b43bC.66
2458025.5,1b43bC.67
2458026.0,1b43bC.67
2458026.5,1b43bC.68
2458027.0,1b43bC.7b8
2458027.5,1b43bC.7b7
2458028.0,1b43bC.7b7
2458028.5,1b43bC.7b6
2458029.0,1b43bC.7b6
2458029.5,1b43bC.7b5
2458030.0,1b43bC.7b5
2458030.5,1b43bC.7b4
2458031.0,1b43bC.7b4
2458031.5,1b43bC.7b3
2458032.0,1b43bC.7b3
2458032.5,1b43bC.7b2
2458033.0,1b43bC.7b2
2458033.5,1b43bC.7b1
2458034.0,1b43bC.7b1
2458034.5,1b43bC.7b0
2458035.0,1b43bC.70
2458035.5,1b43bC.71
2458036.0,1b43bC.71
2458036.5,1b43bC.72
2458037.0,1b43bC.72
2458037.5,1b43bC.73
2458038.0,1b43bC.73
2458038.5,1b43bC.74
2458039.0,1b43bC.74
2458039.5,1b43bC.75
2458040.0,1b43bC.75
2458040.5,1b43bC.76
2458041.0,1b43bC.76
2458041.5,1b43bC.77
2458042.0,1b43bC.77
2458042.5,1b43bC.8b7
2458043.0,1b43bC.8b7
2458043.5,1b43bC.8b6
2458044.0,1b43bC.8b6
2458044.5,1b43bC.8b5
2458045.0,1b43bC.8b5
2458045.5,1b43bC.8b4
2458046.0,1b43bC.8b4
2458046.5,1b43bC.8b3
2458047.0,1b43bC.8b3
2458047.5,1b43bC.8b2
2458048.0,1b43bC.8b2
2458048.5,1b43bC.8b1
2458049.0,1b43bC.8b1
2458049.5,1b43bC.8b0
2458050.0,1b43bC.80
2458050.5,1b43bC.81
2458051.0,1b43bC.81
2458051.5,1b43bC.82
2458052.0,1b43bC.82
2458052.5,1b43bC.83
2458053.0,1b43bC.83
2458053.5,1b43bC.84
2458054.0,1b43bC.84
2458054.5,1b43bC.85
2458055.0,1b43bC.85
2458055.5,1b43bC.86
2458056.0,1b43bC.86
2458056.5,1b43bC.87
2458057.0,1b43bC.87
2458057.5,1b43bC.9b7
2458058.0,1b43bC.9b7
2458058.5,1b43bC.9b6
2458059.0,1b43bC.9b6
2458059.5,1b43bC.9b5
2458060.0,1b43bC.9b5
2458060.5,1b43bC.9b4
2458061.0,1b43bC.9b4
2458061.5,1b43bC.9b3
2458062.0,1b43bC.9b3
2458062.5,1b43bC.9b2
2458063.0,1b43bC.9b2
2458063.5,1b43bC.9b1
2458064.0,1b43bC.9b1
2458064.5,1b43bC.9b0
2458065.0,1b43bC.90
2458065.5,1b43bC.91
2458066.0,1b43bC.91
2458066.5,1b43bC.92
2458067.0,1b43bC.92
2458067.5,1b43bC.93
2458068.0,1b43bC.93
2458068.5,1b43bC.94
2458069.0,1b43bC.94
2458069.5,1b43bC.95
2458070.0,1b43bC.95
2458070.5,1b43bC.96
2458071.0,1b43bC.96
2458071.5,1b43bC.97
2458072.0,1b43bC.97
2458072.5,1b43bC.Ab7
2458073.0,1b43bC.Ab7
2458073.5,1b43bC.Ab6
2458074.0,1b43bC.Ab6
2458074.5,1b43bC.Ab5
2458075.0,1b43bC.Ab5
2458075.5,1b43bC.Ab4
2458076.0,1b43bC.Ab4
2458076.5,1b43bC.Ab3
2458077.0,1b43bC.Ab3
2458077.5,1b43bC.Ab2
2458078.0,1b43bC.Ab2
2458078.5,1b43bC.Ab1
2458079.0,1b43bC.Ab1
2458079.5,1b43bC.Ab0
2458080.0,1b43bC.A0
2458080.5,1b43bC.A1
2458081.0,1b43bC.A1
2458081.5,1b43bC.A2
2458082.0,1b43bC.A2
2458082.5,1b43bC.A3
2458083.0,1b43bC.A3
2458083.5,1b43bC.A4
2458084.0,1b43bC.A4
2458084.5,1b43bC.A5
2458085.0,1b43bC.A5
2458085.5,1b43bC.A6
2458086.0,1b43bC.A6
2458086.5,1b43bC.A7
2458087.0,1b43bC.Bb7
2458087.5,1b43bC.Bb6
2458088.0,1b43bC.Bb6
2458088.5,1b43bC.Bb5
2458089.0,1b43bC.Bb5
2458089.5,1b43bC.Bb4
2458090.0,1b43bC.Bb4
2458090.5,1b43bC.Bb3
2458091.0,1b43bC.Bb3
2458091.5,1b43bC.Bb2
2458092.0,1b43bC.Bb2
2458092.5,1b43bC.Bb1
2458093.0,1b43bC.Bb1
2458093.5,1b43bC.Bb0
2458094.0,1b43bC.B0
2458094.5,1b43bC.B1
2458095.0,1b43bC.B1
2458095.5,1b43bC.B2
2458096.0,1b43bC.B2
2458096.5,1b43bC.B3
2458097.0,1b43bC.B3
2458097.5,1b43bC.B4
2458098.0,1b43bC.B4
2458098.5,1b43bC.B5
2458099.0,1b43bC.B5
2458099.5,1b43bC.B6
2458100.0,1b43bC.B6
2458100.5,1b43bC.B7
2458101.0,1b43bC.B7
2458101.5,1b43bC.Cb7
2458102.0,1b43bC.Cb7
2458102.5,1b43bC.Cb6
2458103.0,1b43bC.Cb6
2458103.5,1b43bC.Cb5
2458104.0,1b43bC.Cb5
2458104.5,1b43bC.Cb4
2458105.0,1b43bC.Cb4
2458105.5,1b43bC.Cb3
2458106.0,1b43bC.Cb3
2458106.5,1b43bC.Cb2
2458107.0,1b43bC.Cb2
2458107.5,1b43bC.Cb1
2458108.0,1b43bC.Cb1
2458108.5,1b43bC.Cb0
2458109.0,1b43bB.bC0
2458109.5,1b43bB.bC1
2458110.0,1b43bB.bC1
2458110.5,1b43bB.bC2
2458111.0,1b43bB.bC2
2458111.5,1b43bB.bC3
2458112.0,1b43bB.bC3
2458112.5,1b43bB.bC4
2458113.0,1b43bB.bC4
2458113.5,1b43bB.bC5
2458114.0,1b43bB.bC5
2458114.5,1b43bB.bC6
2458115.0,1b43bB.bC6
2458115.5,1b43bB.bC7
2458116.0,1b43bB.bC7
2458116.5,1b43bB.bBb7
2458117.0,1b43bB.bBb7
2458117.5,1b43bB.bBb6
2458118.0,1b43bB.bBb6
2458118.5,1b43bB.bBb5
2458119.0,1b43bB.bBb5
2458119.5,1b43bB.bBb4
2458120.0,1b43bB.bBb4
2458120.5,1b43bB.bBb3
2458121.0,1b43bB.bBb3
2458121.5,1b43bB.bBb2
2458122.0,1b43bB.bBb2
2458122.5,1b43bB.bBb1
2458123.0,1b43bB.bBb1
2458123.5,1b43bB.bBb0
2458124.0,1b43bB.bB0
2458124.5,1b43bB.bB1
2458125.0,1b43bB.bB1
2458125.5,1b43bB.bB2
2458126.0,1b43bB.bB2
2458126.5,1b43bB.bB3
2458127.0,1b43bB.bB3
2458127.5,1b43bB.bB4
2458128.0,1b43bB.bB4
2458128.5,1b43bB.bB5
2458129.0,1b43bB.bB5
2458129.5,1b43bB.bB6
2458130.0,1b43bB.bB6
2458130.5,1b43bB.bB7
2458131.0,1b43bB.bB7
2458131.5,1b43bB.bAb7
2458132.0,1b43bB.bAb7
2458132.5,1b43bB.bAb6
2458133.0,1b43bB.bAb6
2458133.5,1b43bB.bAb5
2458134.0,1b43bB.bAb5
2458134.5,1b43bB.bAb4
2458135.0,1b43bB.bAb4
2458135.5,1b43bB.bAb3
2458136.0,1b43bB.bAb3
2458136.5,1b43bB.bAb2
2458137.0,1b43bB.bAb2
2458137.5,1b43bB.bAb1
2458138.0,1b43bB.bAb1
2458138.5,1b43bB.bAb0
2458139.0,1b43bB.bA0
2458139.5,1b43bB.bA1
2458140.0,1b43bB.bA1
2458140.5,1b43bB.bA2
2458141.0,1b43bB.bA2
2458141.5,1b43bB.bA3
2458142.0,1b43bB.bA3
2458142.5,1b43bB.bA4
2458143.0,1b43bB.bA4
2458143.5,1b43bB.bA5
2458144.0,1b43bB.bA5
2458144.5,1b43bB.bA6
2458145.0,1b43bB.bA6
2458145.5,1b43bB.bA7
2458146.0,1b43bB.b9b7
2458146.5,1b43bB.b9b6
2458147.0,1b43bB.b9b6
2458147.5,1b43bB.b9b5
2458148.0,1b43bB.b9b5
2458148.5,1b43bB.b9b4
2458149.0,1b43bB.b9b4
2458149.5,1b43bB.b9b3
2458150.0,1b43bB.b9b3
2458150.5,1b43bB.b9b2
2458151.0,1b43bB.b9b2
2458151.5,1b43bB.b9b1
2458152.0,1b43bB.b9b1
2458152.5,1b43bB.b9b0
2458153.0,1b43bB.b90
2458153.5,1b43bB.b91
2458154.0,1b43bB.b91
2458154.5,1b43bB.b92
2458155.0,1b43bB.b92
2458155.5,1b43bB.b93
2458156.0,1b43bB.b93
2458156.5,1b43bB.b94
2458157.0,1b43bB.b94
2458157.5,1b43bB.b95
2458158.0,1b43bB.b95
2458158.5,1b43bB.b96
2458159.0,1b43bB.b96
2458159.5,1b43bB.b97
2458160.0,1b43bB.b97
2458160.5,1b43bB.b8b7
2458161.0,1b43bB.b8b7
2458161.5,1b43bB.b8b6
2458162.0,1b43bB.b8b6
2458162.5,1b43bB.b8b5
2458163.0,1b43bB.b8b5
2458163.5,1b43bB.b8b4
2458164.0,1b43bB.b8b4
2458164.5,1b43bB.b8b3
2458165.0,1b43bB.b8b3
2458165.5,1b43bB.b8b2
2458166.0,1b43bB.b8b2
2458166.5,1b43bB.b8b1
2458167.0,1b43bB.b8b1
2458167.5,1b43bB.b8b0
2458168.0,1b43bB.b80
2458168.5,1b43bB.b81
2458169.0,1b43bB.b81
2458169.5,1b43bB.b82
2458170.0,1b43bB.b82
2458170.5,1b43bB.b83
2458171.0,1b43bB.b83
2458171.5,1b43bB.b84
2458172.0,1b43bB.b84
2458172.5,1b43bB.b85
2458173.0,1b43bB.b85
2458173.5,1b43bB.b86
2458174.0,1b43bB.b86
2458174.5,1b43bB.b87
2458175.0,1b43bB.b87
2458175.5,1b43bB.b7b7
2458176.0,1b43bB.b7b7
2458176.5,1b43bB.b7b6
2458177.0,1b43bB.b7b6
2458177.5,1b43bB.b7b5
2458178.0,1b43bB.b7b5
2458178.5,1b43bB.b7b4
2458179.0,1b43bB.b7b4
2458179.5,1b43bB.b7b3
2458180.0,1b43bB.b7b3
2458180.5,1b43bB.b7b2
2458181.0,1b43bB.b7b2
2458181.5,1b43bB.b7b1
2458182.0,1b43bB.b7b1
2458182.5,1b43bB.b7b0
2458183.0,1b43bB.b70
2458183.5,1b43bB.b71
2458184.0,1b43bB.b71
2458184.5,1b43bB.b72
2458185.0,1b43bB.b72
2458185.5,1b43bB.b73
2458186.0,1b43bB.b73
2458186.5,1b43bB.b74
2458187.0,1b43bB.b74
2458187.5,1b43bB.b75
2458188.0,1b43bB.b75
2458188.5,1b43bB.b76
2458189.0,1b43bB.b76
2458189.5,1b43bB.b77
2458190.0,1b43bB.b77
2458190.5,1b43bB.b6b7
2458191.0,1b43bB.b6b7
2458191.5,1b43bB.b6b6
2458192.0,1b43bB.b6b6
2458192.5,1b43bB.b6b5
2458193.0,1b43bB.b6b5
2458193.5,1b43bB.b6b4
2458194.0,1b43bB.b6b4
2458194.5,1b43bB.b6b3
2458195.0,1b43bB.b6b3
2458195.5,1b43bB.b6b2
2458196.0,1b43bB.b6b2
2458196.5,1b43bB.b6b1
2458197.0,1b43bB.b6b1
2458197.5,1b43bB.b6b0
2458198.0,1b43bB.b60
2458198.5,1b43bB.b61
2458199.0,1b43bB.b61
2458199.5,1b43bB.b62
2458200.0,1b43bB.b62
2458200.5,1b43bB.b63
2458201.0,1b43bB.b63
2458201.5,1b43bB.b64
2458202.0,1b43bB.b64
2458202.5,1b43bB.b65
2458203.0,1b43bB.b65
2458203.5,1b43bB.b66
2458204.0,1b43bB.b66
2458204.5,1b43bB.b67
2458205.0,1b43bB.b67
2458205.5,1b43bB.b5b7
2458206.0,1b43bB.b5b7
2458206.5,1b43bB.b5b6
2458207.0,1b43bB.b5b6
2458207.5,1b43bB.b5b5
2458208.0,1b43bB.b5b5
2458208.5,1b43bB.b5b4
2458209.0,1b43bB.b5b4
2458209.5,1b43bB.b5b3
2458210.0,1b43bB.b5b3
2458210.5,1b43bB.b5b2
2458211.0,1b43bB.b5b2
2458211.5,1b43bB.b5b1
2458212.0,1b43bB.b5b1
2458212.5,1b43bB.b5b0
2458213.0,1b43bB.b50
2458213.5,1b43bB.b51
2458214.0,1b43bB.b51
2458214.5,1b43bB.b52
2458215.0,1b43bB.b52
2458215.5,1b43bB.b53
2458216.0,1b43bB.b53
2458216.5,1b43bB.b54
2458217.0,1b43bB.b54
2458217.5,1b43bB.b55
2458218.0,1b43bB.b55
2458218.5,1b43bB.b56
2458219.0,1b43bB.b56
2458219.5,1b43bB.b57
2458220.0,1b43bB.b57
2458220.5,1b43bB.b58
2458221.0,1b43bB.b4b8
2458221.5,1b43bB.b4b7
2458222.0,1b43bB.b4b7
2458222.5,1b43bB.b4b6
2458223.0,1b43bB.b4b6
2458223.5,1b43bB.b4b5
2458224.0,1b43bB.b4b5
2458224.5,1b43bB.b4b4
2458225.0,1b43bB.b4b4
2458225.5,1b43bB.b4b3
2458226.0,1b43bB.b4b3
2458226.5,1b43bB.b4b2
2458227.0,1b43bB.b4b2
2458227.5,1b43bB.b4b1
2458228.0,1b43bB.b4b1
2458228.5,1b43bB.b4b0
2458229.0,1b43bB.b40
2458229.5,1b43bB.b41
2458230.0,1b43bB.b41
2458230.5,1b43bB.b42
2458231.0,1b43bB.b42
2458231.5,1b43bB.b43
2458232.0,1b43bB.b43
2458232.5,1b43bB.b44
2458233.0,1b43bB.b44
2458233.5,1b43bB.b45
2458234.0,1b43bB.b45
2458234.5,1b43bB.b46
2458235.0,1b43bB.b46
2458235.5,1b43bB.b47
2458236.0,1b43bB.b47
2458236.5,1b43bB.b3b7
2458237.0,1b43bB.b3b7
2458237.5,1b43bB.b3b6
2458238.0,1b43bB.b3b6
2458238.5,1b43bB.b3b5
2458239.0,1b43bB.b3b5
2458239.5,1b43bB.b3b4
2458240.0,1b43bB.b3b4
2458240.5,1b43bB.b3b3
2458241.0,1b43bB.b3b3
2458241.5,1b43bB.b3b2
2458242.0,1b43bB.b3b2
2458242.5,1b43bB.b3b1
2458243.0,1b43bB.b3b1
2458243.5,1b43bB.b3b0
2458244.0,1b43bB.b30
2458244.5,1b43bB.b31
2458245.0,1b43bB.b31
2458245.5,1b43bB.b32
2458246.0,1b43bB.b32
2458246.5,1b43bB.b33
2458247.0,1b43bB.b33
2458247.5,1b43bB.b34
2458248.0,1b43bB.b34
2458248.5,1b43bB.b35
2458249.0,1b43bB.b35
2458249.5,1b43bB.b36
2458250.0,1b43bB.b36
2458250.5,1b43bB.b37
2458251.0,1b43bB.b37
2458251.5,1b43bB.b38
2458252.0,1b43bB.b2b8
2458252.5,1b43bB.b2b7
2458253.0,1b43bB.b2b7
2458253.5,1b43bB.b2b6
2458254.0,1b43bB.b2b6
2458254.5,1b43bB.b2b5
2458255.0,1b43bB.b2b5
2458255.5,1b43bB.b2b4
2458256.0,1b43bB.b2b4
2458256.5,1b43bB.b2b3
2458257.0,1b43bB.b2b3
2458257.5,1b43bB.b2b2
2458258.0,1b43bB.b2b2
2458258.5,1b43bB.b2b1
2458259.0,1b43bB.b2b1
2458259.5,1b43bB.b2b0
2458260.0,1b43bB.b20
2458260.5,1b43bB.b21
2458261.0,1b43bB.b21
2458261.5,1b43bB.b22
2458262.0,1b43bB.b22
2458262.5,1b43bB.b23
2458263.0,1b43bB.b23
2458263.5,1b43bB.b24
2458264.0,1b43bB.b24
2458264.5,1b43bB.b25
2458265.0,1b43bB.b25
2458265.5,1b43bB.b26
2458266.0,1b43bB.b26
2458266.5,1b43bB.b27
2458267.0,1b43bB.b27
2458267.5,1b43bB.b1b7
2458268.0,1b43bB.b1b7
2458268.5,1b43bB.b1b6
2458269.0,1b43bB.b1b6
2458269.5,1b43bB.b1b5
2458270.0,1b43bB.b1b5
2458270.5,1b43bB.b1b4
2458271.0,1b43bB.b1b4
2458271.5,1b43bB.b1b3
2458272.0,1b43bB.b1b3
2458272.5,1b43bB.b1b2
2458273.0,1b43bB.b1b2
2458273.5,1b43bB.b1b1
2458274.0,1b43bB.b1b1
2458274.5,1b43bB.b1b0
2458275.0,1b43bB.b10
2458275.5,1b43bB.b11
2458276.0,1b43bB.b11
2458276.5,1b43bB.b12
2458277.0,1b43bB.b12
2458277.5,1b43bB.b13
2458278.0,1b43bB.b13
2458278.5,1b43bB.b14
2458279.0,1b43bB.b14
2458279.5,1b43bB.b15
2458280.0,1b43bB.b15
2458280.5,1b43bB.b16
2458281.0,1b43bB.b16
2458281.5,1b43bB.b17
2458282.0,1b43bB.b17
2458282.5,1b43bB.b18
2458283.0,1b43bB.b0b8
2458283.5,1b43bB.b0b7
2458284.0,1b43bB.b0b7
2458284.5,1b43bB.b0b6
2458285.0,1b43bB.b0b6
2458285.5,1b43bB.b0b5
2458286.0,1b43bB.b0b5
2458286.5,1b43bB.b0b4
2458287.0,1b43bB.b0b4
2458287.5,1b43bB.b0b3
2458288.0,1b43bB.b0b3
2458288.5,1b43bB.b0b2
2458289.0,1b43bB.b0b2
2458289.5,1b43bB.b0b1
2458290.0,1b43bB.b0b1
2458290.5,1b43bB.b0b0
2458291.0,1b43bB.00
2458291.5,1b43bB.01
2458292.0,1b43bB.01
2458292.5,1b43bB.02
2458293.0,1b43bB.02
2458293.5,1b43bB.03
2458294.0,1b43bB.03
2458294.5,1b43bB.04
2458295.0,1b43bB.04
2458295.5,1b43bB.05
2458296.0,1b43bB.05
2458296.5,1b43bB.06
2458297.0,1b43bB.06
2458297.5,1b43bB.07
2458298.0,1b43bB.07
2458298.5,1b43bB.08
2458299.0,1b43bB.1b8
2458299.5,1b43bB.1b7
2458300.0,1b43bB.1b7
2458300.5,1b43bB.1b6
2458301.0,1b43bB.1b6
2458301.5,1b43bB.1b5
2458302.0,1b43bB.1b5
2458302.5,1b43bB.1b4
2458303.0,1b43bB.1b4
2458303.5,1b43bB.1b3
2458304.0,1b43bB.1b3
2458304.5,1b43bB.1b2
2458305.0,1b43bB.1b2
2458305.5,1b43bB.1b1
2458306.0,1b43bB.1b1
2458306.5,1b43bB.1b0
2458307.0,1b43bB.10
2458307.5,1b43bB.11
2458308.0,1b43bB.11
2458308.5,1b43bB.12
2458309.0,1b43bB.12
2458309.5,1b43bB.13
2458310.0,1b43bB.13
2458310.5,1b43bB.14
2458311.0,1b43bB.14
2458311.5,1b43bB.15
2458312.0,1b43bB.15
2458312.5,1b43bB.16
2458313.0,1b43bB.16
2458313.5,1b43bB.17
2458314.0,1b43bB.17
2458314.5,1b43bB.2b7
2458315.0,1b43bB.2b7
2458315.5,1b43bB.2b6
2458316.0,1b43bB.2b6
2458316.5,1b43bB.2b5
2458317.0,1b43bB.2b5
2458317.5,1b43bB.2b4
2458318.0,1b43bB.2b4
2458318.5,1b43bB.2b3
2458319.0,1b43bB.2b3
2458319.5,1b43bB.2b2
2458320.0,1b43bB.2b2
2458320.5,1b43bB.2b1
2458321.0,1b43bB.2b1
2458321.5,1b43bB.2b0
2458322.0,1b43bB.20
2458322.5,1b43bB.21
2458323.0,1b43bB.21
2458323.5,1b43bB.22
2458324.0,1b43bB.22
2458324.5,1b43bB.23
2458325.0,1b43bB.23
2458325.5,1b43bB.24
2458326.0,1b43bB.24
2458326.5,1b43bB.25
2458327.0,1b43bB.25
2458327.5,1b43bB.26
2458328.0,1b43bB.26
2458328.5,1b43bB.27
2458329.0,1b43bB.27
2458329.5,1b43bB.28
2458330.0,1b43bB.3b8
2458330.5,1b43bB.3b7
2458331.0,1b43bB.3b7
2458331.5,1b43bB.3b6
2458332.0,1b43bB.3b6
2458332.5,1b43bB.3b5
2458333.0,1b43bB.3b5
2458333.5,1b43bB.3b4
2458334.0,1b43bB.3b4
2458334.5,1b43bB.3b3
2458335.0,1b43bB.3b3
2458335.5,1b43bB.3b2
2458336.0,1b43bB.3b2
2458336.5,1b43bB.3b1
2458337.0,1b43bB.3b1
2458337.5,1b43bB.3b0
2458338.0,1b43bB.30
2458338.5,1b43bB.31
2458339.0,1b43bB.31
2458339.5,1b43bB.32
2458340.0,1b43bB.32
2458340.5,1b43bB.33
2458341.0,1b43bB.33
2458341.5,1b43bB.34
2458342.0,1b43bB.34
2458342.5,1b43bB.35
2458343.0,1b43bB.35
2458343.5,1b43bB.36
2458344.0,1b43bB.36
2458344.5,1b43bB.37
2458345.0,1b43bB.37
2458345.5,1b43bB.38
2458346.0,1b43bB.4b8
2458346.5,1b43bB.4b7
2458347.0,1b43bB.4b7
2458347.5,1b43bB.4b6
2458348.0,1b43bB.4b6
2458348.5,1b43bB.4b5
2458349.0,1b43bB.4b5
2458349.5,1b43bB.4b4
2458350.0,1b43bB.4b4
2458350.5,1b43bB.4b3
2458351.0,1b43bB.4b3
2458351.5,1b43bB.4b2
2458352.0,1b43bB.4b2
2458352.5,1b43bB.4b1
2458353.0,1b43bB.4b1
2458353.5,1b43bB.4b0
2458354.0,1b43bB.40
2458354.5,1b43bB.41
2458355.0,1b43bB.41
2458355.5,1b43bB.42
2458356.0,1b43bB.42
2458356.5,1b43bB.43
2458357.0,1b43bB.43
2458357.5,1b43bB.44
2458358.0,1b43bB.44
2458358.5,1b43bB.45
2458359.0,1b43bB.45
2458359.5,1b43bB.46
2458360.0,1b43bB.46
2458360.5,1b43bB.47
2458361.0,1b43bB.47
2458361.5,1b43bB.5b7
2458362.0,1b43bB.5b7
2458362.5,1b43bB.5b6
2458363.0,1b43bB.5b6
2458363.5,1b43bB.5b5
2458364.0,1b43bB.5b5
2458364.5,1b43bB.5b4
2458365.0,1b43bB.5b4
2458365.5,1b43bB.5b3
2458366.0,1b43bB.5b3
2458366.5,1b43bB.5b2
2458367.0,1b43bB.5b2
2458367.5,1b43bB.5b1
2458368.0,1b43bB.5b1
2458368.5,1b43bB.5b0
2458369.0,1b43bB.50
2458369.5,1b43bB.51
2458370.0,1b43bB.51
2458370.5,1b43bB.52
2458371.0,1b43bB.52
2458371.5,1b43bB.53
2458372.0,1b43bB.53
2458372.5,1b43bB.54
2458373.0,1b43bB.54
2458373.5,1b43bB.55
2458374.0,1b43bB.55
2458374.5,1b43bB.56
2458375.0,1b43bB.56
2458375.5,1b43bB.57
2458376.0,1b43bB.57
2458376.5,1b43bB.58
2458377.0,1b43bB.6b8
2458377.5,1b43bB.6b7
2458378.0,1b43bB.6b7
2458378.5,1b43bB.6b6
2458379.0,1b43bB.6b6
2458379.5,1b43bB.6b5
2458380.0,1b43bB.6b5
2458380.5,1b43bB.6b4
2458381.0,1b43bB.6b4
2458381.5,1b43bB.6b3
2458382.0,1b43bB.6b3
2458382.5,1b43bB.6b2
2458383.0,1b43bB.6b2
2458383.5,1b43bB.6b1
2458384.0,1b43bB.6b1
2458384.5,1b43bB.6b0
2458385.0,1b43bB.60
2458385.5,1b43bB.61
2458386.0,1b43bB.61
2458386.5,1b43bB.62
2458387.0,1b43bB.62
2458387.5,1b43bB.63
2458388.0,1b43bB.63
2458388.5,1b43bB.64
2458389.0,1b43bB.64
2458389.5,1b43bB.65
2458390.0,1b43bB.65
2458390.5,1b43bB.66
2458391.0,1b43bB.66
2458391.5,1b43bB.67
2458392.0,1b43bB.67
2458392.5,1b43bB.7b7
2458393.0,1b43bB.7b7
2458393.5,1b43bB.7b6
2458394.0,1b43bB.7b6
2458394.5,1b43bB.7b5
2458395.0,1b43bB.7b5
2458395.5,1b43bB.7b4
2458396.0,1b43bB.7b4
2458396.5,1b43bB.7b3
2458397.0,1b43bB.7b3
2458397.5,1b43bB.7b2
2458398.0,1b43bB.7b2
2458398.5,1b43bB.7b1
2458399.0,1b43bB.7b1
2458399.5,1b43bB.7b0
2458400.0,1b43bB.70
2458400.5,1b43bB.71
2458401.0,1b43bB.71
2458401.5,1b43bB.72
2458402.0,1b43bB.72
2458402.5,1b43bB.73
2458403.0,1b43bB.73
2458403.5,1b43bB.74
